@lat	@lon	name	tourism	historic	amenity	natural	leisure
39.4750608	-8.2151444		caravan_site				
39.4931611	-8.6668973	Capela de Santa Marta			place_of_worship		
40.6866147	-8.4845375	Igreja Evangélica Assembleia de Deus			place_of_worship		
37.7455080	-25.6092852	Ponta dos Caetanos	viewpoint				
38.7130058	-9.1338738		information				
38.7121155	-9.1337350	Miradouro do Castelo de São Jorge	viewpoint				
40.6790037	-8.5565205	Busto Doutor Jaime Portugal	artwork	memorial			
38.7117290	-9.1302864	Júlio de Castilho		memorial			
38.7122285	-9.1302211	S. Vicente	artwork	memorial			
38.7123999	-9.1318531	Urinol Público Masculino do Chão da Feira		toilets	toilets		
38.7989188	-9.3879076			memorial			
38.4441491	-9.1010626	Homenagem ao Doutor Aníbal Ermeniz		memorial			
38.7998323	-27.2540957	Parque de Campismo dos Biscoitos	camp_site				
32.7295764	-16.7849257	Quinta de São Cristovão		monument			
41.1397309	-8.6021501	Miradouro da Escarpa	viewpoint				
41.0193081	-7.7757318	Chave de Ouro	guest_house				
41.0163316	-7.7754345		attraction	wayside_cross			
40.2099141	-8.4315629	Residencial Aviz	hostel				
40.2100022	-8.4316112	Residência Lusa Atenas	hotel				
37.1359787	-8.4527869	Igreja da Misericórdia			place_of_worship		
38.6934058	-9.4181693		artwork				
38.7821420	-9.3927471		viewpoint				
38.7879616	-9.3877734		information				
38.7919741	-9.4192194		information				
38.7924979	-9.4186735		information				
38.7932714	-9.4189961		information				
38.7935455	-9.4202858		information				
38.7936316	-9.4201648		information				
38.7936194	-9.4220337		information				
38.9373965	-9.3267973	Museu Nacional da Música	museum				
32.7011653	-16.9029811	Centro de Recepção do Parque Ecológico do Funchal	information				
39.9201472	-8.4370136	Residencial Solar da Rainha	guest_house				
39.8736235	-8.4011770		viewpoint				
41.1125941	-7.5652402		viewpoint				
41.1168714	-7.5691632	Hotel Douro Inn	hotel				
32.6928585	-16.9027755	Alto				peak	
40.8545360	-8.3796628	Alminhas		wayside_shrine			
40.8554197	-8.3776219	Pelourinho de Macieira	attraction	pillory			
32.7137834	-16.9073684		picnic_site				
32.6927882	-16.8956082		picnic_site				
32.6944366	-16.9039002		picnic_site				
32.6945134	-16.9039230		picnic_site				
32.6967274	-16.9542993		picnic_site				
32.6994746	-16.9529430		picnic_site				
41.8391344	-8.7663969	Castro do Germano		archaeological_site			
40.0791325	-8.1612768	Santo António da Neve	picnic_site				
41.5624390	-8.4271159	Castro Máximo		archaeological_site			
32.6568170	-17.0215591	Teleferico Fajã dos Padres	viewpoint				
40.8647872	-8.4246091	Miradouro das sete cidades	viewpoint				
40.8499182	-8.3934782	Placa de Informação	information				
40.8498005	-8.3949213	Placa de Informação	information				
37.2486431	-8.3378617	Menhir Vilarinha	information				
37.2453034	-8.3442737	Menir da Vilarinha 3		archaeological_site			
37.2465744	-8.3416090	Menir da Vilarinha 2		archaeological_site			
37.2459180	-8.3459670	Menir da Vilarinha 5		archaeological_site			
37.2486117	-8.3378815	Menir da Vilarinha 1		archaeological_site			
37.2482268	-8.3559697	Necròpole da Carrasqueira	information				
37.2492294	-8.3378048	Sepultura	information				
37.2493670	-8.3388490	Necrópole da Pedreirinha		archaeological_site			
37.2503288	-8.3383016	Necrópole da Pedreirinha		archaeological_site			
37.2504088	-8.3377447	Necrópole da Pedreirinha	information				
37.2528121	-8.3494232	Necrópole	information				
40.8425601	-8.4664578	Miradouro António César Guedes	viewpoint				
40.8419091	-8.4654589	Miradouro Parque de La-Salette	viewpoint				
41.5515999	-8.4256411	Busto de José Salgado	artwork				
38.7931172	-9.3926289		picnic_site				
38.7934855	-9.3925121		picnic_site				
38.7941397	-9.3918507		picnic_site				
32.6572325	-16.9195765		picnic_site				
32.6363630	-16.9397552	Baía Azul	hotel				
32.6348824	-16.9422289	Duas Torres	hotel				
32.6377814	-16.9305801	Tiles	hotel				
32.6376690	-16.9326246	Porto Mare	hotel				
32.6375698	-16.9316156	Suite Hotel Eden Mar Madeira	hotel				
32.6368643	-16.9329845	The Residence	hotel				
37.7279335	-25.4315517	Miradouro da Senhora da Paz	viewpoint				
37.7145084	-25.4345535	Infante Dom Henrique	artwork				
38.7906385	-9.3774445	Chafariz do Largo		fountain	fountain		
32.7371492	-16.9878573	Grande				peak	
32.7488694	-16.9353707	Torres				peak	
32.7539669	-16.9852389	Jorge				peak	
38.7859468	-9.3860302		picnic_site				
32.8584911	-17.1671772	Caldeirão				peak	
32.7295046	-16.9360184	Curral Martinho				peak	
40.6749161	-8.5596611	Solar do Alambique	hotel				
32.6473930	-16.9010334		picnic_site				
32.6474293	-16.9009448		picnic_site				
32.6475091	-16.9011071		picnic_site				
32.6474711	-16.9008361		picnic_site				
32.6475090	-16.9010172		picnic_site				
32.6475325	-16.9008068		picnic_site				
32.6475729	-16.9009587		picnic_site				
38.6587082	-27.2183290	Outeiro da Memória		monument			
38.6851499	-27.2548446	Miradouro das Veredas 1	viewpoint				
38.6860084	-27.2524915	Miradouro das Veredas 2	viewpoint				
38.6845509	-27.2545121	Terra Chã	viewpoint				
37.7481640	-25.6870687	Gruta do Carvão	attraction			cave_entrance	
37.7392763	-25.6690635	São Miguel Arcanjo		memorial			
38.6516073	-27.2261813	Fortaleza de São João Baptista	attraction	castle			
40.6215108	-6.9013329	Pelourinho de Castelo Bom	attraction	pillory			
40.6210385	-6.9006112	Cisterna Medieval		monument			
40.6207693	-6.8974784			wayside_cross			
41.5336294	-7.4136064	Santa do Cubo			place_of_worship		
37.7152111	-25.4359859	Gonçalo Vaz Botelho		memorial			
41.5205213	-8.4750107	Cruzeiro Vilaça		wayside_cross			
38.7932071	-9.3916906	A Caminho da Luz	artwork				
38.7938296	-9.3914412	A Caminho da Luz	artwork				
38.7928727	-9.3922888	Sussurros	artwork				
38.7877070	-9.3881629		picnic_site				
38.7881648	-9.3905745		viewpoint				
38.7938117	-9.3918407		picnic_site				
38.7969643	-9.3997301		viewpoint				
32.7653124	-16.9209082	Achada do Teixeira	viewpoint			peak	
32.8088322	-17.0479033	Capelinha de São Vicente		wayside_shrine	place_of_worship		
32.7588842	-16.9427598	Ruivo				peak	
32.7355733	-16.9286501	Areeiro				peak	
40.1504640	-8.8571360	Chet Odete	hostel				
41.3600076	-8.2024929		picnic_site				
38.7211141	-9.1870175		picnic_site				
38.6806686	-28.1974252	Miradouro de Velas	viewpoint				
38.6474988	-27.9881726	Miradouro Fajã dos Cubres	viewpoint				
38.6730375	-28.0564045	Fajã do Ouvidor	viewpoint				
38.7842815	-9.4373460		picnic_site				
38.5832911	-28.6125702	Miradouro do Ribeiro Seco	viewpoint				
38.7841647	-9.4387740		viewpoint				
37.7165575	-25.4416072	Cão de Fila de São Miguel	artwork				
37.7882415	-25.6273075	Cruz				peak	
37.8219873	-25.7205366	Pico do Boi				peak	
37.7914897	-25.6334745	Pico do Cascalho				peak	
37.8221659	-25.7018212	Pico do Cedro				peak	
37.8143172	-25.7138480	Pico do Mariana				peak	
37.8724598	-25.8127006	Lomba do Vasco	viewpoint				
37.7391080	-25.6769681	Azoris Royal Garden	hotel				
37.7376408	-25.6755577	Hotel Ponta Delgada	hotel				
38.4272405	-28.1631600					peak	
38.4295419	-28.1656671					peak	
39.6053160	-8.4132604	Roda do Mouchão	attraction	noria			
40.6170912	-6.9184070		caravan_site				
40.6154868	-6.8385684		caravan_site				
39.4072174	-31.2241974	Miradouro da Caldeira Rasa e Caldeira Funda	viewpoint				
37.8701665	-25.7080839	Miradouro da Fonte Grande	viewpoint				
38.7076922	-9.1377671	ask me Lisboa	information				
38.7156158	-9.1422564		information				
40.4402145	-7.2684782				place_of_worship		
40.4404866	-7.2721903				place_of_worship		
38.4450616	-28.2308355					peak	
38.4531218	-28.3505364	Pico da Urze				peak	
38.4870443	-28.4600926	Cabeco Gordo				peak	
38.5196932	-28.4894130	Cabeço Grande				peak	
37.1340489	-8.1637455	Algarve Wheelchair Holidays	hotel				
38.6960578	-9.4217737	Residencial Solar Dom Carlos	hotel				
38.7615412	-9.0954244	A Girafa	artwork				
38.7636115	-9.0950244	Calçada do Mar Português	artwork				
38.7662545	-9.0958736	Caminhos de água	artwork				
38.7715481	-9.0954388	Caminhos de água	artwork				
38.7617096	-9.0983498	Homenagem a Dom João II	artwork	memorial			
38.7650361	-9.0950991	Horas de Chumbo	artwork				
38.7673464	-9.0935337	Mar Largo	artwork				
38.7628368	-9.0941371	Monstros marinhos	artwork				
38.7554469	-9.0951614	Navigatio Sancti Brendanni Abbatis	artwork				
38.7574427	-9.0933930	Onda Luso-Americana	artwork				
38.7608792	-9.0924875	"Reflexo do Céu, Navegante"	artwork				
38.7564877	-9.0938731	Rio vivo	artwork				
38.7670485	-9.0944276	Rizoma	artwork				
38.7540688	-9.0968054	Sem título (Pedro Cabrita Reis)	artwork				
38.7614933	-9.0935303		artwork				
38.7614955	-9.0957036		artwork				
38.7615621	-9.0949289		artwork				
38.7678119	-9.0954943		information				
32.7591126	-16.9431395		viewpoint				
38.7751132	-9.0919344	Cursiva	artwork				
38.7768422	-9.0938792	Montanha-Rio	artwork				
37.7410406	-25.6687242	Residencial Alcides	hotel				
37.7429898	-25.6697813	Residencial Carvalho Araújo	motel				
37.7401947	-25.6715996	Centro Municipal de Cultura	gallery				
38.7788244	-9.0948031	Caminho	artwork				
38.7811571	-9.0945382	Kanimambo	artwork	memorial			
38.7814558	-9.0910565	D. Catarina de Bragança	artwork	memorial			
38.7856842	-9.0925903	Toban	artwork				
38.7834608	-9.0939925	Sem título	artwork				
38.7800892	-9.0942500	69 Homens de Bessines	artwork				
41.6591856	-8.7141216			wayside_cross			
38.7842618	-9.3910338	Gruta do Monge				cave_entrance	
36.9835538	-25.0903610	Pico Alto	viewpoint				
38.1752762	-8.5677072	Hotel Dom Jorge	hotel				
39.5828847	-7.6308924	Monte Cimeiro		archaeological_site			
32.7062621	-16.8034893		viewpoint				
38.7937370	-9.4204082		information				
37.0824719	-8.9092462	Mira Sagres	hotel				
37.1257791	-8.5357273		hotel				
37.1193974	-8.5367626	Jupiter	hotel				
37.1181483	-8.5345042	Algarve Casino	hotel				
37.1190980	-8.5362101	Hotel da Rocha	hotel				
37.1175923	-8.5326052	AP Oriental Beach	hotel				
40.4205695	-7.0472247				place_of_worship		
37.0127713	-8.9342401	Casa Grilo	guest_house				
37.0077558	-8.9402936	Posto de Turismo	information				
37.0139786	-8.9407413	Aparthotel Don Tenório	hotel				
37.0235278	-8.9956682		viewpoint				
37.0231033	-8.9946375		viewpoint				
37.0265815	-8.9914190		viewpoint				
37.0085234	-8.9281242	Ruínas Romanas		ruins			
37.0075085	-8.9406542	Estátua do Infante Dom Henrique		memorial			
38.4254237	-9.2152170	Ponto de observação das pegadas de dinossáurio	viewpoint				
40.6235398	-7.5435069	Palace Hotel & SPA - Termas de São Miguel	hotel				
39.9148433	-8.7618895			wayside_shrine			
38.5995671	-28.8129339	Gruta do Cabeço do Canto				cave_entrance	
38.5759847	-28.7130808	Cabeço Gordo				peak	
32.6820030	-16.7956067	Largo de São Pedro	viewpoint				
39.6088741	-9.0734380	Residência Praia Norte	hotel				
40.1547632	-8.8666554	Greenwave Hostel	hostel				
40.1525266	-8.8603898	Museu Municipal Santos Rocha	museum				
40.1664104	-8.8444575				place_of_worship		
40.1792484	-8.9044639	Miradouro Cabo Mondego	viewpoint				
38.7937200	-9.2274167		viewpoint				
39.6345149	-8.6838571	Monumento ao Peregrino	artwork				
38.6584825	-28.0121220		information				
38.6592593	-28.0038392		information				
38.6601921	-28.0116404		information				
38.6824797	-28.2179772			ruins			
38.5233285	-8.8909287	Luna Esperança Centro Hotel	hotel				
41.5427638	-8.4181989		artwork				
37.0163729	-7.9375181	Museu Marítimo Almirante Ramalho Ortigão	museum				
39.6320579	-8.6668929	Imperhotel	hotel				
32.7001794	-16.9150195		viewpoint				
32.7003556	-16.9110298		viewpoint				
32.7002491	-16.9149860		picnic_site				
32.7004199	-16.9110395		picnic_site				
32.7018932	-16.9137116		picnic_site				
32.7085225	-16.9141717		picnic_site				
41.0200681	-7.8210310	Santa Bárbara		wayside_shrine	place_of_worship		
38.4943474	-9.0045514	Parque de Campismo Picheleiros	camp_site				
32.6903609	-16.7771820	Quinta Albatroz Beach Club	hotel				
40.3219381	-7.5876845		viewpoint				
40.3243450	-7.5892857		viewpoint				
40.3206559	-7.5935209		viewpoint				
39.4940517	-7.9567752	Quinta do Belo-Ver	hotel				
39.5831524	-7.9720455	Conheira do Caratão		archaeological_site			
39.4571704	-7.9952693			archaeological_site			
39.5250595	-7.9507063		museum				
39.4697282	-8.0128313			archaeological_site			
39.3801858	-7.8999415				place_of_worship		
39.5043836	-7.9654924			archaeological_site			
39.4696400	-7.8609667	Anta das Pedras Brancas		archaeological_site			
39.3801508	-7.8996603			memorial			
39.4107573	-7.9001967	Igreja de Vale da Vinha			place_of_worship		
39.6178444	-7.9894099	Chão do Brejo		ruins			
39.4741993	-8.0633732	Anta da Foz do Rio Frio		archaeological_site			
39.6139986	-8.0820129			ruins			
39.4801370	-8.0278967	Estação Arqueológica de Vale do Junco	attraction	archaeological_site			
41.6444095	-8.3294183	Divino Salvador Dornelas			place_of_worship		
41.6410742	-8.3247406	Capela do Senhor Fastio e Santo António			place_of_worship		
41.0685983	-8.5037559	Parque Botânico do Castelo	picnic_site				
41.0687619	-8.5042275	Castelo de Crestuma		archaeological_site			
32.6362679	-16.9363061	Cais do Carvão	attraction				
32.6465797	-16.9501351	Casa do Papagaio Verde	guest_house				
39.4092671	-7.8825133				place_of_worship		
40.6765128	-7.7058783	Parador Casa da Ínsua	hotel				
38.6922406	-9.3116666	Igreja Matriz de Oeiras			place_of_worship		
37.1812951	-8.9091669		viewpoint				
37.1833441	-8.9116768		viewpoint				
37.0913283	-8.6694993	Praia Dona Ana	viewpoint				
37.0930693	-8.6701476	IBERLAGOS	hotel				
39.2414287	-9.3415015	Miradouro Praia da Peralta	viewpoint				
38.7048835	-9.3980898	Fausto Cardoso de Figueiredo		memorial			
39.3449369	-7.8977591				place_of_worship		
38.7872749	-8.3303833	Monte dos Arneiros	guest_house				
39.1467332	-8.8406666	Capela de Nossa Senhora do Desterro			place_of_worship		
40.3095585	-7.9204701	Calçada Romana Vila Pouca da Beira		archaeological_site			
41.7652863	-8.5840651	Casa do Pinheiro	hotel				
37.1501937	-7.8885475		viewpoint				
40.7317535	-7.3462983	Pelourinho de Freches	attraction	pillory			
32.6503966	-16.9139870	Miradouro da Quinta das Cruzes	viewpoint				
38.7186300	-9.1322560	Albergaria Senhora do Monte	guest_house				
41.8758928	-8.8392272	Design & Wine	hotel				
39.4863464	-7.9445895		viewpoint				
32.6431199	-16.9181247	Madeira Bright Star	hotel				
41.6168887	-8.3952949	Casa do Carvalhal - Agro Turismo	hotel				
37.1388478	-7.5923964	Forte de São João da Barra	hotel				
37.0910596	-8.2328792	Altaoura	hotel				
40.5726247	-8.4439194			memorial			
39.8377562	-7.6980478				place_of_worship		
39.8068702	-7.6982007	Igreja de Santo André das Tojeiras			place_of_worship		
39.1437915	-9.0464387				place_of_worship		
40.7231338	-8.5998264		viewpoint				
40.6632086	-8.7312530				place_of_worship		
40.6619567	-8.7339756	Igreja Evangélica			place_of_worship		
32.8272019	-16.9859625	Casa da Capelinha	hotel				
40.6633829	-8.7312896	Monumento aos Habitantes da S. Jacinto no Mundo	attraction				
38.7939441	-9.3965656	Gruta da Virgem				cave_entrance	
38.7947512	-9.3967827	Portal dos Guardiães				cave_entrance	
38.7948717	-9.3963850		viewpoint				
38.7951130	-9.3950167					cave_entrance	
38.7951434	-9.3949567					cave_entrance	
38.7952378	-9.3952907					cave_entrance	
38.7954658	-9.3953623		artwork				
39.5130538	-9.1351169		viewpoint				
40.2641771	-7.8836121		picnic_site				
37.0959290	-8.2393905	Real Bellavista Hotel & Spa	hotel				
40.2993707	-7.9125067	Varandas de Avô	viewpoint				
39.7134553	-8.7164550	Museu Etnográfico do Freixial	museum				
32.8244797	-17.1065304	SolMar	guest_house		restaurant		
40.2717985	-7.9101990	Cruzeiro do Ferreiro		memorial			
41.1448375	-8.6191834		picnic_site				
37.7422480	-25.6697238	Hotel do Colégio	hotel				
41.6589581	-8.1813088	Pelourinho de Caniçada	attraction	pillory			
38.9571483	-8.5266885	Museu de Coruche	museum				
38.9574945	-8.5267651	Núcleo Tauroquico de Coruche	museum				
38.9587297	-8.5224181		information				
38.8241539	-9.4675703	Sintra Sol	hotel				
38.8265524	-9.4695665		guest_house				
38.7846749	-9.4388799	Cova do Frei Honório				cave_entrance	
38.7843501	-9.4375627			wayside_cross			
41.4936023	-8.6061378	Estátua de Dom António Barroso		memorial			
40.1465385	-7.8127719		picnic_site				
40.1306675	-7.8094030	Igreja paroquial			place_of_worship		
40.1268407	-7.8410799		picnic_site				
40.0899591	-7.8582533		viewpoint				
40.0901612	-7.8522755		picnic_site				
40.1511402	-7.5886602	Gomes				peak	
40.4379452	-8.4429197	Monumento a Manuel Rodrigues Lapa		memorial			
40.3831403	-8.4459671		viewpoint				
40.3505978	-8.3460601		viewpoint				
40.3506003	-8.3462522	Posto de Comando		memorial			
40.3778198	-8.3540853			memorial			
40.3778280	-8.3539673		viewpoint				
38.5611077	-9.1887842		viewpoint				
38.6300327	-9.1213387		picnic_site				
41.2931099	-7.7417100	Miradouro da Meia Laranja	viewpoint				
41.2908541	-7.7464772		viewpoint				
41.1838751	-8.6556816		picnic_site				
41.7655901	-8.5866463	Império do Norte	hotel				
41.7640618	-8.5877895	InLima Hotel & Spa	hotel				
41.8083803	-8.4169320	Turismo	information				
41.8080124	-8.4197001	Igreja Matriz de Ponte da Barca		heritage			
40.4932720	-7.2151531		picnic_site				
40.4934783	-7.2139064		picnic_site				
40.4940490	-7.2137270		picnic_site				
38.7244559	-9.0117707		artwork				
41.4223118	-7.9106680	Pedra Alta	attraction			rock	
40.4418590	-8.4371540	Monumento ao Visconde de Seabra		memorial			
40.4420366	-8.4369904	Monumento aos Mortos da Iª Grande Guerra		memorial			
39.0142081	-7.0689070	Estátua do Comendador Rui Nabeiro	artwork				
40.3857044	-8.4487831		picnic_site				
40.4351788	-8.4333428			memorial			
40.9644241	-7.5215899	Pelourinho de Fonte Arcada	attraction	pillory			
40.9652707	-7.5215041	Cemitério Visigótico		archaeological_site			
40.9653720	-7.5208121	Posto de Turismo	information				
40.9642013	-7.5450190		picnic_site				
38.7036153	-9.3913401	Museu da Junta de Freguesia do Estoril	museum				
38.7056433	-9.3888122	Dolce Vita Guesthouse	guest_house				
37.7439072	-25.6607992	Alto da Mãe de Deus	viewpoint				
40.9637619	-7.5199323	Miradouro de Nossa Senhora da Saúde	viewpoint				
40.9645383	-7.5225252	Cerro do Relógio	viewpoint				
