@lat	@lon	name	tourism	historic	amenity
39.1057392	-9.1683981	Baloiço Aviste as Berlengas	attraction		
41.2252710	-7.1560540	Baloiço do Sobreiro	attraction		
41.2302618	-6.9709677	Baloiço São Lourenço	attraction		
41.1483610	-6.8133060	Baloiço das Quintas de Martim Tirado	attraction		
41.0218200	-7.8100720	Baloiço Cristo Rei	attraction		
40.7944950	-8.2242650	Baloiço de Manhouce	viewpoint		
40.8761280	-8.0617840	Baloiço de São Macário	attraction		
40.8043190	-8.0419530	Baloiço de Vila Maior	attraction		
40.8281310	-8.0873610	Baloiço do Miradouro da Serra da Arada	attraction		
41.1994160	-7.4055200	Baloiço de Nagozelo do Douro	attraction		
40.7801830	-7.7246330	Baloiço dos Penedros da Cabeça	attraction		
38.9313490	-7.6861450	Baloiço da Serra de São Miguel	attraction		
40.0226660	-8.5225870	Baloiço de Soure	attraction		
40.0556300	-8.6265980	Baloiço do Parque de Merendas de Soure	attraction		
40.1141550	-8.6611390	Baloiço Soure - Brunhós	attraction		
39.0130190	-9.1207220	Baloiço da Chã	attraction		
39.0251470	-9.1357310	Baloiço do Montijo	attraction		
39.0217110	-9.1035390	Baloiço Zibreira de Fetais	attraction		
39.0258330	-9.1199830	Baloiço Fetais	attraction		
38.9836220	-9.1637220	Baloiço Miradouro Casais Santo Quintino	attraction		
38.9874330	-9.1754310	Baloiço Val-de-Vez	attraction		
38.9953700	-9.1180120	Baloiço Amigos da Aldeia	attraction		
38.7896950	-9.2804420	Baloiço da Serra da Carregueira	attraction		
37.2480650	-8.2448780	Baloiço Panorâmico de Messines de Cima	attraction		
37.2627660	-8.2402696	Baloiço Panorâmico do Pico Alto	attraction		
38.4837620	-8.9689640	Baloiço da Praia de Galapinhos	attraction		
38.5358230	-8.7697300	Baloiço de Gâmbia	attraction		
40.9452400	-7.5423620	Baloiço de Faia	attraction		
40.9185160	-7.5146870	Baloiço da Esperança	attraction		
40.9363690	-7.5312880	Baloiço de Freixinho	attraction		
40.9511330	-7.4841450	Baloiço do Cabeço - Ferreirim	attraction		
41.3357490	-8.4019830	Baloiço Moínhos do Fôjo	attraction		
39.3881930	-8.8055930	Baloiço de São João Crisóstomo	attraction		
39.3100860	-8.4462920	Baloiço do Pinéu	attraction		
39.4137050	-8.6522830	Baloiço Miradouro de Vaqueiros	attraction		
39.4152890	-8.7693190	Baloiço do Pinheiro Manso	attraction		
39.3991870	-8.8748990	Baloiço Alto do Lavradio	attraction		
39.4174820	-8.8224960	Baloiço do Castelo de Alcanede	attraction		
41.2554000	-7.8480460	Baloiço do Sonho	attraction		
41.0062568	-8.5113650	Baloiço São Bartolomeu	attraction		
40.4609310	-8.0737760	Baloiço de Nagozela	attraction		
40.3572520	-8.1138050	Baloiço das Bajencas	attraction		
39.0311130	-8.8126960	Baloiço de Salvaterra de Magos	attraction		
40.3345000	-6.8907250	Baloiço Aldeia Velha	attraction		
40.2911907	-7.0217398	Baloiço da Machoca	attraction		
40.4757050	-6.9334450	Baloiço Panorâmico do Chão da Forca	attraction		
40.3957987	-7.2027525	Baloiço de Penalobo	attraction		
40.4644690	-7.0261120	Baloiço Seixo do Côa	attraction		
40.3295519	-7.2152030	Baloiço de Sortelha	attraction		
40.3737340	-7.2536045	Baloiço Musical da Bendada	attraction		
41.2785330	-7.6186130	Baloiço Reino Maravilhoso	attraction		
39.3633950	-8.9453440	Baloiço Desvenda Este Enigma	attraction		
39.2508990	-8.9020910	Baloiço do Campo de futebol de Arrouquelas	attraction		
41.1131480	-7.9212600	Baloiço da Senhora da Guia	attraction		
41.0337290	-7.9244540	Baloiço de Feirão	attraction		
41.0571640	-7.9341210	Baloiço do Cabril	attraction		
41.3942240	-8.7728520	Baloiço Bolos do Folheta(a Cafe)	attraction		
41.5868140	-8.2809730	Baloiço do Castelo	attraction		
41.5999770	-8.2710240	Baloiço dos Moínhos	attraction		
41.6272360	-8.3183290	Baloiço do Mergulho	attraction		
41.6271070	-8.3184090	Baloico Adaptado de Águeda	attraction		
41.6269330	-8.3184280	Baloiço da Confraria	attraction		
39.5404920	-8.7039240	Baloiço das Grutas de Mira de Aire	attraction		
39.5492510	-8.8677350	Baloiço do Vale Grande - Serro Ventoso	attraction		
39.4884740	-7.9646410	Baloiço do Gavião	attraction		
41.7282292	-8.5165182	Baloiço da Risca	attraction		
41.7907630	-8.2937910	Baloiço de Paradela	attraction		
39.8730010	-8.7495410	Baloiço de Valeirão	attraction		
39.9204800	-8.5400540	Baloiço de Sicó	attraction		
40.0394720	-8.4711670	Baloiço de Chanca	attraction		
40.0261010	-8.4300080	Baloiço do Castelo de Germanelo	attraction		
40.0028610	-8.4036940	Baloiço Monte de Vez	attraction		
40.0178060	-8.4025560	Baloiço Senhora do Outeiro	attraction		
40.0264700	-8.3046450	Baloiço da árvore da Praia Fluvial da Louçaínha	attraction		
40.0283830	-8.3346910	Baloiço do Miradouro de Santa Maria	attraction		
40.0261680	-8.3045250	Baloiço junto do restaurante da Praia Fluvial da Louçaínha	attraction		
39.9966670	-8.3503610	Baloiço de Casal de Santo Estevão	attraction		
40.0310050	-8.3899000	Baloiço do Castelo de Penela	attraction		
41.0183130	-7.3672150	Baloiço Nossa Senhora da Lapinha	attraction		
40.3061330	-7.1282440	Baloiço Javali	attraction		
40.6509530	-7.7024810	Baloiço do Rossio	attraction		
41.2373450	-8.2456730	Baloiço do Penedo	attraction		
41.2352670	-8.2422960	Baloiço dos Penedos Brancos	attraction		
41.1068807	-8.2516155	Baloiço de Barco do Souto	attraction		
41.1692500	-8.3482220	Baloiço de Paço de Sousa	attraction		
41.1407180	-8.3699500	Baloiço de São Domingos	attraction		
41.1201750	-8.2409600	Baloiço Sentir Boelhe	attraction		
41.1500090	-8.2135980	Baloiço do Canal Abragão	attraction		
41.1431626	-8.2328068	Baloiços de Travassos	attraction		
41.2898250	-8.4266670	Baloiço do Pilar	attraction		
41.2650830	-8.3446180	Baloiço do Mosteiro de São Pedro de Ferreira	attraction		
41.2443140	-8.4398030	Baloiço de Meda	attraction		
41.2376410	-8.4003280	Baloiço do Guardão	attraction		
41.1966070	-8.3931350	Baloiço Serra do Muro	attraction		
41.2136410	-8.4490140	Baloiço de Gandra	attraction		
41.2095490	-8.4014310	Baloiço da Cruz do Capitão	attraction		
41.2274400	-8.3126300	Baloiço do Afeto	attraction		
41.2098620	-8.3258950	Baloiço adaptado de Paredes	attraction		
40.0501470	-7.9512500	Baloiço da Boa Vista	attraction		
39.9603300	-8.0944750	Baloiço de Santo Antão	attraction		
40.3050020	-7.9671329	Baloiço do Pinheirinho	attraction		
40.2665640	-7.8261090	Bicicleta na Senhora das Necessidades	attraction		
40.3150710	-7.9296360	Baloiço Panorâmico Nossa Senhora da Esperança	attraction		
40.5090000	-8.4821390	Baloiço dos Pinheiros Mansos	attraction		
40.8438930	-8.4645580	Baloiço adaptado do parque infantil do Parque de La Salete	attraction		
40.8568211	-8.5151221	Baloiço do Troncal	attraction		
40.8984800	-8.4064760	Baloiço do Insua	attraction		
40.9004670	-8.4044500	Baloiço do Antuã	attraction		
40.8157140	-8.4258320	Baloiço Pedregulhal	attraction		
38.6769833	-9.3164616	Baloiço Aqui Nasce o Sol	attraction		
40.5263950	-7.8224220	Baloiço So'Rio Castelo	attraction		
40.4916540	-7.8571580	Baloiço dos antigos	attraction		
39.6046600	-9.0730208	Baloiço Panorâmico da Ladeira	attraction		
40.3963110	-8.2394990	Baloiço do Vau I	attraction		
40.3963250	-8.2394340	Baloiço do Vau II	attraction		
40.3870500	-8.2305420	Baloiço do Cabeço do Senhor do Mundo	attraction		
42.0148490	-8.3351178	Baloiço de Tangil	attraction		
40.1748470	-8.6845500	Baloiço de Montemor-o-Velho	attraction		
41.7014850	-8.0930910	Baloiço Triangular de Fafião	attraction		
41.6321850	-7.9610630	Baloiço das Serras	attraction		
41.8490860	-7.6300580	Baloiço Que as há... há.	attraction		
41.4183253	-7.8767617	Baloiço dos Caretas	attraction		
41.3984900	-7.9487140	Baloiço de Vilar de Viandro II	attraction		
41.3989360	-7.9503210	Baloiço de Vilar de Viandro I	attraction		
41.4074668	-7.9609572	Baloiço paisagístico na Nossa Senhora da Piedade	attraction		
40.9829880	-7.5386310	Baloiço Crónicas da Terra	attraction		
41.3034320	-6.4649630	Baloiço da Bemposta	attraction		
41.3163060	-6.7345560	Baloiço de São Cristovão III	attraction		
41.3163890	-6.7346940	Baloiço de São Cristovão II	attraction		
41.3157730	-6.7352620	Baloiço de São Cristovão I	attraction		
41.3366550	-6.8043920	Baloiço de Salgueiro	attraction		
41.6854060	-7.1561290	Baloiço de São Pedro Velho	attraction		
40.4521610	-8.7335300	Baloiço do Cabanão	attraction		
40.4895650	-8.7921590	Baloiço na Praia do Poço da Cruz	attraction		
40.4459220	-8.7990050	Baloiços dos Viveiros da Praia de Mira - 5	attraction		
40.4521978	-8.7930278	Baloiço na Barrinha da Praia de Mira	attraction		
41.1497017	-7.9013247	Baloiço de São Silvestre	attraction		
40.3513700	-8.3880160	Baloiço dos Amigos de Santa Cristina	attraction		
39.6101065	-7.9709862	Baloiço Panorâmico da Serra do Bando	attraction		
41.2187000	-8.6565530	Baloiço Parque da Ciência	attraction		
39.4476430	-7.3715470	Baloiço Beirã Marvão	attraction		
39.7607690	-8.9406360	Baloiço do Forno da Telha	attraction		
41.0960900	-8.2597270	Baloiço da Barragem do Torrão	attraction		
41.1286446	-8.1741922	Baloiço do Alto de Montedeiras	attraction		
41.0978450	-8.2274860	Baloiço O Ladário	attraction		
41.1803690	-8.0699600	Baloiço de Soalhães	attraction		
41.1786200	-8.2267650	Baloiço do Picoto Abragão	attraction		
41.0974550	-8.2178730	Baloiço Nossa Senhora da Luz	attraction		
41.1767910	-8.0735400	Baloiço dos Moínhos	attraction		
41.1333740	-8.2293070	Baloiço de Vila Boa do Bispo	attraction		
41.1759700	-8.2082310	Baloiço Cova do Lobo	attraction		
40.6125850	-7.7452400	Baloiço do Castelo	attraction		
38.9411507	-9.2581327	Baloiço de Santa Maria	attraction		
38.9116200	-9.2738390	Baloiço do Funchal	attraction		
41.5892390	-6.9273700	Baloiço do Careto	attraction		
40.0823100	-8.2451967	Baloiço do Terreiro das Bruxas	attraction		
40.1310090	-8.1830560	Baloiço da árvore em Cabanões	attraction		
41.2440970	-8.2558320	Baloiço Sentir Meinedo	attraction		
41.2657900	-8.2997600	Baloiço do Picoto	attraction		
39.1968383	-9.3233460	Baloiço do Vale da Rocha	attraction		
39.2447260	-9.3121910	Baloiço adaptado da Lourinhã	attraction		
38.8982703	-9.1941156	Baloiço do Miradouro do Cabeço de Montachique	attraction		
38.7436400	-9.1988930	Baloiço do Bairro de Benfica	attraction		
39.9326700	-8.8947410	Baloiço da Lagoa da Ervedeira	attraction		
39.8498389	-8.8563962	Baloiço do Castelo de Monte Real I	attraction		
39.7588920	-8.7329820	Baloiço de Lapedo	attraction		
39.7308970	-8.7109430	Baloiço do Miradouro do Carril	attraction		
39.6905560	-8.7614550	Baloiço da Capela da Senhora do Monte	attraction		
39.8301500	-8.8230170	Baloiço da Cascata	attraction		
39.8503640	-8.8557610	Baloiço do Castelo de Monte Real II	attraction		
39.7947500	-8.8713610	Baloiço do Amor	attraction		
41.1194290	-7.8258210	Baloiço de Avões	attraction		
40.1541543	-8.1126870	Baloiço de Góis	attraction		
40.0954395	-8.1269386	Baloiço dos Penedos de Góis	attraction		
38.1313220	-8.5892710	Baloiço da Cabeça do Cardo	attraction		
40.4863890	-7.5046670	Baloiço do Faraó	attraction		
41.0970983	-8.4846114	Baloiço dos Moínhos de Jancido	attraction		
40.0672040	-7.5162300	Baloiço do Castelo Velho	attraction		
41.0467650	-6.8186660	Baloiço do Miradouro do Penedo Durão	attraction		
41.1688330	-6.7319720	Baloiço do Miradouro do Carrascalinho	attraction		
41.0430270	-6.8953060	Baloiço do Miradouro do Assumadouro	attraction		
41.0586230	-6.8994140	Baloiço de Alpajares	attraction		
39.8571900	-8.2249640	Baloiço Barragem da Bouçã	attraction		
40.2722570	-8.7890770	Baloiço Isto é Timor	attraction		
40.1975940	-8.8635750	Baloiço do Parque de Merendas do Sapador	attraction		
40.1944120	-8.8863600	Baloiço da Capela de Santo Amaro	attraction		
40.1485070	-8.8045030	Baloiço do Moínho de Vila Verde	attraction		
40.2393300	-8.8125490	Baloiço das árvores das braças	attraction		
39.7456550	-8.4048430	Baloiço de Avecasta	attraction		
38.1134900	-8.3577955	Baloiço da Aldeia Velha de Santa Margarida do Sado	attraction		
41.3943720	-8.2305570	Baloiço do Arco	attraction		
41.3187090	-8.2074960	Baloiço Vinhateiro	attraction		
41.3953890	-8.1785830	Baloiço do Canal de Sendim	attraction		
41.5029460	-8.2249810	Baloiço 440 O Amor que Nos Une	attraction		
41.5146970	-8.7733970	Baloiço de Fão	attraction		
40.1697810	-7.7570410	Baloiço Nossa Senhora do BTT	attraction		
40.1616700	-7.7966480	Baloiço de São Jorge da Beira	attraction		
40.2026320	-8.4215350	Baloiço do Seminário Maior de Coimbra	attraction		
41.0020370	-8.1628900	Baloiço dos Peixes	attraction		
41.0016370	-7.9695270	Baloiço da Gralheira	attraction		
41.0776170	-8.0712970	Baloiço do Bestança	attraction		
41.0738030	-8.0715220	Baloiço da Ponte de Pias	attraction		
41.0753890	-8.0716850	Baloiço do Refúgio	attraction		
41.0834070	-8.1204570	Baloiço do Sampaio	attraction		
41.0893510	-8.1789040	Baloiço do Ribeiro da Granja	attraction		
41.8273860	-7.5418190	Baloiço do Miradouro de São Caetano	attraction		
41.3636630	-8.1044070	Baloiço da Praia Fluvial de Agilde	attraction		
41.3635690	-8.1096530	Baloiço do Olival	attraction		
41.3631890	-8.1067280	Baloiço de Agilde Voar Alto	attraction		
41.4274900	-7.9851180	Baloiço de Areia	attraction		
40.5733850	-7.3355170	Baloiço da Rapa	attraction		
40.8189050	-7.9337610	Baloiço da Pedreira	attraction		
40.8869111	-7.8949012	Baloiço do Pego	attraction		
40.9366670	-8.1035000	Baloiço do Foz Cabril	attraction		
40.9605340	-8.0964410	Baloiço da Malhada	attraction		
40.9697990	-7.8567760	Baloiço do Penedo da Moura	attraction		
40.8819440	-7.8788890	Baloiço da Granja II	attraction		
40.8936110	-7.8636110	Baloiço da Granja I	attraction		
41.0083060	-7.9066390	Baloiço da Eira	attraction		
41.0457106	-8.2995878	Baloiço de São Gens	attraction		
41.0149790	-8.3405150	Baloiço da Lagoa do Fôjo	attraction		
40.9833620	-8.2561960	Baloiço de Santo Adrião	attraction		
41.0533730	-8.3308290	Baloiço de Midões	attraction		
41.0673560	-8.3000890	Baloiço do Gramão	attraction		
40.7471600	-7.4843340	Baloiço da Urgueira	attraction		
39.8778000	-7.7065760	Baloiço de Gatas	attraction		
40.4296019	-8.0687474	Baloiço Penedo dos Namorados	attraction		
40.4415360	-7.9271190	Baloiço de Fiais da Telha	attraction		
40.3077370	-8.7771160	Baloiço dos Teixoeiros	attraction		
40.3893740	-8.6189640	Baloiço da Lagoa dos Coadiçais	attraction		
39.0111000	-7.0718000	Baloiço do Castelo de Campo Maior	attraction		
41.8110020	-8.8603120	Baloiços de Vila Praia de Âncora	attraction		
39.2929419	-9.0199546	Baloiço da Serra de Todo Mundo	attraction		
41.5753380	-7.9385110	Baloiço dos Sonhos	attraction		
41.9414540	-6.6145580	Baloiço de Rio de Onor	attraction		
41.5407500	-8.4148660	Baloiço do Picoto Park	attraction		
41.5143922	-8.3959530	Baloiço de Esporões	attraction		
38.6476030	-9.0585870	Baloiço adaptado do Barreiro	attraction		
38.1507575	-6.9829625	Baloiço da Pipa	attraction		
38.1280020	-6.9711340	Baloiço Cansa Lobo	attraction		
38.1440750	-6.9739572	Baloiço Pinho Alto	attraction		
38.1241080	-6.9987800	Baloiço da Ferrenha	attraction		
38.1784130	-7.0625860	Baloiço de Noudar	attraction		
41.4569400	-8.5765600	Baloiço D'Assaia	attraction		
41.5539570	-8.6835900	Baloiço dos Reis	attraction		
41.5447670	-8.5354120	Baloiço da Penide	attraction		
39.2182880	-8.8434150	Baloiço do Castro de Vila Nova de São Pedro	attraction		
39.0430270	-7.9416170	Baloiço do Maranhão	attraction		
40.7333710	-8.6273720	Baloiço Cais da Cambeia	attraction		
40.5719840	-8.5433510	"Baloiço Olhe com a alma, sinta com o Coração"	attraction		
40.6739360	-8.5796230	Baloiço da Quintã do Loureiro	attraction		
40.6310370	-8.6348050	Baloiços da Ribeira de Vilar - 3	attraction		
40.6897880	-8.6258820	Baloiço de Vilarinho	attraction		
38.9730572	-9.1029254	Baloiço do Forte da Carvalha	attraction		
40.8992070	-8.2241500	Baloiço de Moldes	attraction		
40.9393300	-8.3401230	Baloiços de Carvalhal	attraction		
40.2837740	-7.9512299	Baloiço da Portela	attraction		
40.2162590	-8.0320740	Baloiço do Mont'Alto	attraction		
40.2148620	-8.1584500	Baloiço Santa Quitéria	attraction		
40.1980260	-8.0112160	Baloiço d’Aveleira	attraction		
40.2169692	-8.0556370	Baloiço das Misericórdias	attraction		
40.2387283	-8.0692959	Baloiço de Sarzedo	attraction		
40.2052230	-7.8004560	Baloiço da Praia Fluvial de Malhada Chã	attraction		
40.1630556	-7.9778182	Baloiço de Cepos	attraction		
41.8969470	-8.4389580	Baloiço do Parque de Rio de Moínhos	attraction		
39.9768454	-8.4412167	Baloiço da Ladeia	attraction		
39.9017840	-8.3953390	Baloiço do Mouro	attraction		
39.8732334	-8.4013752	Baloiço Anjo da Guarda	attraction		
40.4214610	-8.4734210	Baloiço da Bicicleta	attraction		
41.6584220	-8.3569210	Baloiço de São Pedro	attraction		
41.6067620	-8.4305290	Baloiço da praia	attraction		
41.3490320	-7.9833990	Baloiço do Tâmega	attraction		
39.8307160	-8.4061540	Baloiço de Alvaiázere	attraction		
37.3736940	-8.1181670	Baloiço de São Barnabé	attraction		
41.2695940	-7.4956430	Baloiço de Santa Bárbara	attraction		
39.1491490	-9.0288780	Baloiço do Montejunto	attraction		
39.0034080	-8.9451410	Baloiço da Vala do Carregado	attraction		
39.1194720	-9.0482950	Baloiço das Surraipas	attraction		
38.3719960	-8.5139130	"Baloiço Alcácer velhinha, vaidosa rainha do arroz e do sal"	attraction		
39.4880750	-8.9073140	Baloiço Portela do Pereiro	attraction		
40.7681850	-8.4732730	Baloiço do Julião Branca	attraction		
40.6899730	-8.5021730	Baloiço Parque de lazer do Estuval	attraction		
40.7492950	-8.4847980	Baloiço das Laranjeiras	attraction		
40.7539040	-7.4563750	Baloiço da Cabeça	attraction		
40.7245840	-7.5951277	Baloiço de Colherinhas	attraction		
40.7704090	-7.4240960	Baloiço do Pisco	attraction		
40.7495480	-7.4661210	Baloiço da Açude	attraction		
40.7618320	-7.4442000	Baloiço do Picotinho	attraction		
40.8511150	-7.4967710	Baloiço de Ponte do Abade	attraction		
37.0022678	-8.9310235		viewpoint		
39.4796355	-8.3373423	Casa do Zé Paveia	attraction		
40.9302434	-7.9399395	Moinhos da Pombeira	attraction		
40.3986770	-7.6867070	Baloiço Senhora do Desterro	attraction		
40.4270100	-7.8232170	Baloiço entre Serras	attraction		
37.0896070	-8.4509780	Baloiço dos Sete Vales Suspensos	attraction		
41.4789940	-8.3483010	Baloiço dos Moinhos	attraction		
39.1614232	-8.4866344	Baloiço dos Gagos	attraction		
41.1797670	-8.5072250	Baloiço do Monte Alto	attraction		
40.9284530	-7.9355560	Baloiço do Cavaleiro	attraction		
38.5763460	-7.7795660	Baloiço de Nossa Senhora de Machede	attraction		
41.2239590	-8.5143060	Baloiço de Alfena	attraction		
40.2750020	-8.1547390	Baloiço Cabeça Gorda	attraction		
38.7685226	-9.4607889	Miradouro da Peninha	viewpoint		
39.6389433	-8.7801106	Carvalho do Padre Zé	attraction	tree	
37.3232322	-8.8039494		viewpoint		
37.3632248	-8.8380437		viewpoint		
39.5914083	-9.0653780		viewpoint		
37.3165367	-8.7985610			monument	
41.7464957	-8.0182587		viewpoint		
41.7588339	-8.0286536		viewpoint		
37.1122762	-8.9342485		viewpoint		
37.4406279	-8.7988496		viewpoint		
41.7398186	-7.7569925		attraction		
37.5192999	-8.0780395		viewpoint		
41.1672888	-7.8952367	Museu do Triciclo (Mesão Frio)	museum		
41.1347365	-8.6143455	Wine Museum	museum		
37.4328447	-8.8052590		viewpoint		
37.4295315	-8.7735884		viewpoint		
40.9634020	-8.1762570		viewpoint		
